,url,date,entity,entity_type
15016,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Senate,institutions
15017,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,KFF,institutions
15018,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,KFF Health News,institutions
15019,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Department of Health and Human Services,institutions
15020,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,American University,institutions
15021,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Justice Department,institutions
15022,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Supreme Court,institutions
15023,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Georgetown University's Center for Health Policy and the Law,institutions
15024,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,GOP,political_parties
15025,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Republican Party,political_parties
15026,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Texas,locations
15027,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Florida,locations
15028,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Loveland,locations
15029,https://www.npr.org/sections/shots-health-news/2024/11/21/nx-s1-5198483/trump-republicans-obamacare-aca-medicaid,2024-11-21,Colo.,locations
15030,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Donald Trump,people
15031,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Kamala Harris,people
15032,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Steven Cheung,people
15033,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Chris Jackson,people
15034,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,George W. Bush,people
15035,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Barack Obama,people
15036,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Ronald Reagan,people
15037,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Joe Biden,people
15038,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Hillary Clinton,people
15039,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,BBC News,institutions
15040,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Ipsos,institutions
15041,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,NBC News,institutions
15042,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,U.S. House,institutions
15043,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,White House,institutions
15044,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,election,political_events
15045,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,2024 election,political_events
15046,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Republican,political_parties
15047,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Democratic,political_parties
15048,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Republican Party,political_parties
15049,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Democratic Party,political_parties
15050,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,US,locations
15051,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,America,locations
15052,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,California,locations
15053,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Michigan,locations
15054,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Pennsylvania,locations
15055,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Wisconsin,locations
15056,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Arizona,locations
15057,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Georgia,locations
15058,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Nevada,locations
15059,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,North Carolina,locations
15060,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Maine,locations
15061,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Nebraska,locations
15062,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Sun Belt,locations
15063,https://www.bbc.com/news/articles/cn5w9w160xdo,2024-11-23,Rust Belt,locations
15064,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Matt Gaetz,people
15065,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Donald Trump,people
15066,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Joe Biden,people
15067,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Elon Musk,people
15068,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Susan Wiles,people
15069,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Boris Epshteyn,people
15070,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Pam Bondi,people
15071,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Merrick Garland,people
15072,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,John Bolton,people
15073,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Donald Trump Jr.,people
15074,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,JD Vance,people
15075,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,John Thune,people
15076,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Ginger Gaetz,people
15077,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Randy Ross,people
15078,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Lindsey Graham,people
15079,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Kevin McCarthy,people
15080,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Markwayne Mullin,people
15081,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,BBC News,institutions
15082,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Getty Images,institutions
15083,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Justice Department,institutions
15084,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,FBI,institutions
15085,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,House Ethics Committee,institutions
15086,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,The New York Times,institutions
15087,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Politico,institutions
15088,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,CNN,institutions
15089,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,SpaceX,institutions
15090,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Bulwark,institutions
15091,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,House,institutions
15092,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,election,political_events
15093,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,nationally televised debate,political_events
15094,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Republican,political_parties
15095,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Democratic,political_parties
15096,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Washington,locations
15097,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Florida,locations
15098,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Palm Beach,locations
15099,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,America,locations
15100,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Capitol Hill,locations
15101,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Boca Chica,locations
15102,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Texas,locations
15103,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,North Dakota,locations
15104,https://www.bbc.com/news/articles/c99r2m4y2zro,2024-11-22,Oklahoman,locations
15105,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Donald Trump,people
15106,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Aleem Maqbool,people
15107,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Hank Kunneman,people
15108,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Jim Caviezel,people
15109,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Mel Gibson,people
15110,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Franklin Graham,people
15111,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Billy Graham,people
15112,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Stormy Daniels,people
15113,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Mike Huckabee,people
15114,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Robert Jones,people
15115,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Pope Francis,people
15116,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Melania,people
15117,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Reverend Monte Norwood,people
15118,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Wanda,people
15119,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Kamala Harris,people
15120,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,BBC News,institutions
15121,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,EPA,institutions
15122,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Getty Images,institutions
15123,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,PRRI,institutions
15124,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Public Religion Research Institute,institutions
15125,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Pew Research Center,institutions
15126,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Bible Ways Ministries,institutions
15127,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Reuters,institutions
15128,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Southern Baptist Conference,institutions
15129,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Catholic Church,institutions
15130,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,election,political_events
15131,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,presidential campaign,political_events
15132,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,2024 election,political_events
15133,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,election results,political_events
15134,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,presidential election,political_events
15135,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Republican Party,political_parties
15136,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Democratic Party,political_parties
15137,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Florida,locations
15138,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Pennsylvania,locations
15139,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Butler,locations
15140,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Israel,locations
15141,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Gaza,locations
15142,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,West Bank,locations
15143,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Atlanta,locations
15144,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Georgia,locations
15145,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Michigan,locations
15146,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,North Carolina,locations
15147,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,Vatican City,locations
15148,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,US,locations
15149,https://www.bbc.com/news/articles/c20g1zvgj4do,2024-11-16,America,locations
15150,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,RFK Jr,people
15151,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Donald Trump,people
15152,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Robert F. Kennedy Jr.,people
15153,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,John F. Kennedy,people
15155,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Wendy Parmet,people
15156,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Dorit Reiss,people
15157,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Caryn Baird,people
15158,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Health and Human Services,institutions
15159,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,PolitiFact,institutions
15160,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,NBC News,institutions
15161,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Northeastern University,institutions
15162,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,FDA,institutions
15163,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,CDC,institutions
15164,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,UCLA School of Law,institutions
15165,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,317 Coalition,institutions
15166,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Pennsylvania’s Health Department,institutions
15167,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Oklahoma’s State Department of Health,institutions
15168,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,National Institutes of Health,institutions
15169,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Advisory Committee on Immunization Practices,institutions
15170,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Democratic,political_parties
15171,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Republican,political_parties
15172,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,New York,locations
15173,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Pennsylvania,locations
15174,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,Oklahoma,locations
15175,https://www.aljazeera.com/news/2024/11/21/could-rfk-jr-trumps-presumptive-health-secretary-ban-vaccines,2024-11-21,US,locations
15176,https://www.aljazeera.com/news/2024/11/19/trump-picks-billionaire-howard-lutnick-for-us-commerce-secretary,2024-11-19,Howard Lutnick,people
15177,https://www.aljazeera.com/news/2024/11/19/trump-picks-billionaire-howard-lutnick-for-us-commerce-secretary,2024-11-19,Linda McMahon,people
15178,https://www.aljazeera.com/news/2024/11/19/trump-picks-billionaire-howard-lutnick-for-us-commerce-secretary,2024-11-19,Donald Trump,people
15179,https://www.aljazeera.com/news/2024/11/19/trump-picks-billionaire-howard-lutnick-for-us-commerce-secretary,2024-11-19,Mehmet Oz,people
15180,https://www.aljazeera.com/news/2024/11/19/trump-picks-billionaire-howard-lutnick-for-us-commerce-secretary,2024-11-19,Robert F. Kennedy Jr.,people
15181,https://www.aljazeera.com/news/2024/11/19/trump-picks-billionaire-howard-lutnick-for-us-commerce-secretary,2024-11-19,Kamala Harris,people
