source,target,relationship,sentiment,url,article_source,date,is_relevant
Donald Trump,Nayib Bukele,partners with,NEUTRAL,https://www.washingtonpost.com/style/media/2024/11/08/podcasts-joe-rogan-trump/,us,2024-11-08,1.0
Donald Trump,Republican Party,supports,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Republican Party,Senate,supports,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Donald Trump,Kamala Harris,opposes,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Republican Party,Senate,opposes,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Mike Johnson,Republican Party,leads,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Mark R. Warner,Republican Party,criticizes,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Tim Kaine,Kamala Harris,supports,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Tammy Baldwin,Democratic Party,supports,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Kamala Harris,Republican Party,opposes,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Marco Rubio,activists,criticizes,HOSTILE,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Donald Trump,Sam Brown,supports,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Mark R. Warner,Rosen,endorses,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Mark R. Warner,Baldwin,endorses,NEUTRAL,https://www.washingtonpost.com/elections/2024/11/09/democrats-house-senate-down-ballot/,us,2024-11-09,1.0
Ritchie Torres,Mike Huckabee,criticizes,HOSTILE,https://www.washingtonpost.com/video/washington-post-live/wplive/rep-torres-on-mike-huckabee-nomination-as-amb-to-israel/2024/11/14/ed93dd6f-a9f3-4a93-8411-e1afed4da47b_video.html,us,2024-11-14,1.0
Mike Huckabee,Israel,supports,NEUTRAL,https://www.washingtonpost.com/video/washington-post-live/wplive/rep-torres-on-mike-huckabee-nomination-as-amb-to-israel/2024/11/14/ed93dd6f-a9f3-4a93-8411-e1afed4da47b_video.html,us,2024-11-14,1.0
Ritchie Torres,Israel,supports,NEUTRAL,https://www.washingtonpost.com/video/washington-post-live/wplive/rep-torres-on-mike-huckabee-nomination-as-amb-to-israel/2024/11/14/ed93dd6f-a9f3-4a93-8411-e1afed4da47b_video.html,us,2024-11-14,1.0
Donald Trump,Republican Party,partners with,NEUTRAL,https://www.cnn.com/2024/11/09/politics/donald-trump-election-what-matters/index.html,us,2024-11-10,1.0
Donald Trump,Joe Biden,criticizes,NEUTRAL,https://www.cnn.com/2024/11/09/politics/donald-trump-election-what-matters/index.html,us,2024-11-10,1.0
Ronald Reagan,Walter Mondale,opposes,NEUTRAL,https://www.cnn.com/2024/11/09/politics/donald-trump-election-what-matters/index.html,us,2024-11-10,1.0
Richard Nixon,George McGovern,opposes,NEUTRAL,https://www.cnn.com/2024/11/09/politics/donald-trump-election-what-matters/index.html,us,2024-11-10,1.0
Lyndon B Johnson,Democratic Party,represents,NEUTRAL,https://www.cnn.com/2024/11/09/politics/donald-trump-election-what-matters/index.html,us,2024-11-10,1.0
Donald Trump,US Department of Defense,accuses,HOSTILE,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Donald Trump,State Department,accuses,HOSTILE,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Donald Trump,John F. Kelly,opposes,HOSTILE,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Donald Trump,Mark Milley,opposes,HOSTILE,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Donald Trump,military,criticizes,HOSTILE,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Lloyd Austin,military,supports,FRIENDLY,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Lloyd Austin,U.S. Congress,supports,FRIENDLY,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Antony Blinken,State Department,supports,FRIENDLY,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Donald Trump,George Floyd,opposes,HOSTILE,https://www.cnn.com/2024/11/08/politics/pentagon-officials-discussing-trump/index.html,us,2024-11-09,1.0
Donald Trump,Senate Republicans,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,GOP,leads,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Tom Homan,endorses,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Tom Homan,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Mike Pompeo,opposes,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Nikki Haley,opposes,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Elise Stefanik,endorses,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Elon Musk,partners with,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Elon Musk,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Elon Musk,Rick Scott,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Volodymyr Zelensky,partners with,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Joe Biden,Donald Trump,opposes,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Susan Wiles,endorses,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Jim Jordan,opposes,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Elon Musk,Ukraine,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Vladimir Putin,partners with,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Jack Smith,accuses,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Emmanuel Macron,Donald Trump,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Jim Jordan,Jack Smith,opposes,HOSTILE,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
John Thune,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
John Cornyn,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/11/politics/trump-massive-power-disruption-analysis/index.html,us,2024-11-11,1.0
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,us,2024-11-14,1.0
Donald Trump,American news media,opposes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,us,2024-11-14,1.0
Greg Gutfeld,American news media,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,us,2024-11-14,1.0
Sean Hannity,American news media,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,us,2024-11-14,1.0
Elon Musk,American news media,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/media/news-media-election-trust-crisis-answers/index.html,us,2024-11-14,1.0
Joe Biden,Donald Trump,supports,FRIENDLY,https://www.cnn.com/2024/11/14/world/gallery/photos-this-week-november-7-november-14/index.html,us,2024-11-14,1.0
Donald Trump,Joe Biden,opposes,NEUTRAL,https://www.cnn.com/2024/11/14/world/gallery/photos-this-week-november-7-november-14/index.html,us,2024-11-14,1.0
Donald Trump,Kristi Noem,endorses,FRIENDLY,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,us,2024-11-13,1.0
Donald Trump,Tom Homan,partners with,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,us,2024-11-13,1.0
Kristi Noem,Donald Trump,supports,FRIENDLY,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,us,2024-11-13,1.0
Donald Trump,Department of Homeland Security,leads,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,us,2024-11-13,1.0
Kristi Noem,Immigration and Customs Enforcement,oversees,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,us,2024-11-13,1.0
Kristi Noem,US Customs and Border Protection,oversees,NEUTRAL,https://www.cnn.com/2024/11/12/politics/kristi-noem-homeland-security-secretary/index.html,us,2024-11-13,1.0
Kamala Harris,Donald Trump,opposes,NEUTRAL,https://www.cnn.com/2024/11/10/business/doom-spending-wellness/index.html,us,2024-11-10,1.0
Donald Trump,voters,supports,NEUTRAL,https://www.cnn.com/2024/11/10/business/doom-spending-wellness/index.html,us,2024-11-10,1.0
Donald Trump,Tom Homan,endorses,NEUTRAL,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Tom Homan,Administration Trump,partners with,NEUTRAL,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Tom Homan,illegal immigration,opposes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Tom Homan,sanctuary cities,criticizes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Donald Trump,migrants,opposes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Tom Homan,Donald Trump,supports,NEUTRAL,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Joe Biden,illegal aliens,opposes,HOSTILE,https://www.cnn.com/2024/11/10/politics/tom-homan-border-czar-ice-donald-trump/index.html,us,2024-11-10,1.0
Donald Trump,journalists,criticizes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Donald Trump,CBS,accuses,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Viktor Orban,Hungary,leads,NEUTRAL,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Viktor Orban,free press,opposes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Vladimir Putin,free press,opposes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Donald Trump,Viktor Orban,praises,FRIENDLY,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.cnn.com/2024/11/08/media/trump-authoritarian-press-media-attacks/index.html,us,2024-11-08,1.0
Donald Trump,Robert F. Kennedy Jr.,picks,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Donald Trump,Robert F. Kennedy Jr.,endorses,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Robert F. Kennedy Jr.,Donald Trump,endorses,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Robert F. Kennedy Jr.,Department of Human Services,leads,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Robert F. Kennedy Jr.,CNBC,partners with,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Kerry Kennedy,Robert F. Kennedy Jr.,criticizes,HOSTILE,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Donald Trump,Joe Biden,opposes,NEUTRAL,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Donald Trump,America,supports,FRIENDLY,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Robert F. Kennedy Jr.,America,supports,FRIENDLY,https://www.cnn.com/2024/11/14/politics/robert-f-kennedy-donald-trump-hhs/index.html,us,2024-11-15,1.0
Donald Trump,women,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/business/your-body-my-choice-movement-election/index.html,us,2024-11-11,1.0
JD Vance,women,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/business/your-body-my-choice-movement-election/index.html,us,2024-11-11,1.0
Kamala Harris,JD Vance,criticizes,HOSTILE,https://www.cnn.com/2024/11/11/business/your-body-my-choice-movement-election/index.html,us,2024-11-11,1.0
Kristi Noem,Donald Trump,supports,FRIENDLY,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Donald Trump,Stephen Miller,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Donald Trump,Tom Homan,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Donald Trump,Kristi Noem,partners with,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Kristi Noem,Billie Sutton,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Kristi Noem,Stephanie Herseth Sandlin,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Kristi Noem,Marty Jackley,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Kristi Noem,Democratic,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Kristi Noem,Afghan refugees,opposes,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Donald Trump,Kim Jong-un,criticizes,HOSTILE,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Donald Trump,Kristi Noem,endorses,FRIENDLY,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Kristi Noem,indigenous tribes,criticizes,HOSTILE,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Erin Burnett,Donald Trump,interviews,NEUTRAL,https://www.cnn.com/2024/11/13/politics/who-is-kristi-noem-homeland-security/index.html,us,2024-11-13,1.0
Barron Trump,Alex Bruesewitz,partners with,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Joe Rogan,Donald Trump,endorses,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Kamala Harris,Joe Biden,criticizes,HOSTILE,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Joe Biden,Kamala Harris,accuses,HOSTILE,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Kamala Harris,Joe Biden,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Donald Trump,Kamala Harris,opposes,HOSTILE,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Robert F. Kennedy Jr.,Donald Trump,endorses,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Joe Biden,Democratic Party,represents,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Kamala Harris,Democratic Party,represents,NEUTRAL,https://www.nbcnews.com/politics/2024-election/how-trump-won-harris-lost-2024-election-rcna178840,us,2024-11-08,1.0
Donald Trump,federal executions,supports,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,us,2024-11-09,1.0
Joe Biden,the death penalty,opposes,NEUTRAL,https://www.nbcnews.com/politics/2024-election/trump-wants-expand-federal-death-penalty-setting-legal-challenges-seco-rcna178979,us,2024-11-09,1.0
