source,target,relationship,sentiment,url,date
Tatjana Ždanoka,Russia,accuses,HOSTILE,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Maximilian Krah,Russia,opposes,NEUTRAL,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Marcel de Graaff,Identity and Democracy,criticizes,HOSTILE,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Marcel de Graaff,Russia,opposes,HOSTILE,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Clare Daly,Russia,opposes,HOSTILE,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Mick Wallace,Russia,opposes,HOSTILE,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Clare Daly,Ireland,represents,NEUTRAL,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Mick Wallace,Ireland,represents,NEUTRAL,https://www.politico.eu/article/revealed-russias-best-friends-eu-parliament/,2024-06-06
Ursula von der Leyen,Commission,leads,NEUTRAL,https://www.politico.eu/article/eu-election-ursula-von-der-leyen-roberta-metsola-charles-michel-an-americans-guide-to-the-eu-election/,2024-06-04
Commission,EU,supports,NEUTRAL,https://www.politico.eu/article/eu-election-ursula-von-der-leyen-roberta-metsola-charles-michel-an-americans-guide-to-the-eu-election/,2024-06-04
Ursula von der Leyen,European People’s Party (EPP),represents,NEUTRAL,https://www.politico.eu/article/eu-election-ursula-von-der-leyen-roberta-metsola-charles-michel-an-americans-guide-to-the-eu-election/,2024-06-04
European People’s Party (EPP),Ursula von der Leyen,endorses,NEUTRAL,https://www.politico.eu/article/eu-election-ursula-von-der-leyen-roberta-metsola-charles-michel-an-americans-guide-to-the-eu-election/,2024-06-04
Michèle Rivasi,Green Party,represents,NEUTRAL,https://www.politico.eu/article/homeopathy-vaccines-big-pharma-green-party-health-policy-health-care-one-health-transparency-european-parliament-election/,2024-06-05
Michèle Rivasi,mandatory vaccination,opposes,NEUTRAL,https://www.politico.eu/article/homeopathy-vaccines-big-pharma-green-party-health-policy-health-care-one-health-transparency-european-parliament-election/,2024-06-05
Nigel Farage,Reform U.K.,leads,NEUTRAL,https://www.politico.eu/article/homeopathy-vaccines-big-pharma-green-party-health-policy-health-care-one-health-transparency-european-parliament-election/,2024-06-05
Green Party,vaccines,criticizes,NEUTRAL,https://www.politico.eu/article/homeopathy-vaccines-big-pharma-green-party-health-policy-health-care-one-health-transparency-european-parliament-election/,2024-06-05
Green Party,Michèle Rivasi,criticizes,NEUTRAL,https://www.politico.eu/article/homeopathy-vaccines-big-pharma-green-party-health-policy-health-care-one-health-transparency-european-parliament-election/,2024-06-05
Scholz,Germany,leads,NEUTRAL,https://www.politico.eu/article/germany-olaf-scholz-deportations-police-officer-killing-social-democratic-party-migration-european-election/,2024-06-05
SPD,Germany,partners with,NEUTRAL,https://www.politico.eu/article/germany-olaf-scholz-deportations-police-officer-killing-social-democratic-party-migration-european-election/,2024-06-05
Greens,Germany,partners with,NEUTRAL,https://www.politico.eu/article/germany-olaf-scholz-deportations-police-officer-killing-social-democratic-party-migration-european-election/,2024-06-05
FDP,Germany,partners with,NEUTRAL,https://www.politico.eu/article/germany-olaf-scholz-deportations-police-officer-killing-social-democratic-party-migration-european-election/,2024-06-05
Bashar al-Assad,Syria,leads,NEUTRAL,https://www.politico.eu/article/germany-olaf-scholz-deportations-police-officer-killing-social-democratic-party-migration-european-election/,2024-06-05
Tino Chrupalla,migration,criticizes,HOSTILE,https://www.politico.eu/article/murder-german-police-officer-migration-social-media-afghanistan-afd-far-right/,2024-06-03
Alice Weidel,migration,criticizes,HOSTILE,https://www.politico.eu/article/murder-german-police-officer-migration-social-media-afghanistan-afd-far-right/,2024-06-03
Björn Höcke,migration,criticizes,HOSTILE,https://www.politico.eu/article/murder-german-police-officer-migration-social-media-afghanistan-afd-far-right/,2024-06-03
AfD,immigration,opposes,HOSTILE,https://www.politico.eu/article/murder-german-police-officer-migration-social-media-afghanistan-afd-far-right/,2024-06-03
Björn Höcke,AfD,leads,NEUTRAL,https://www.politico.eu/article/murder-german-police-officer-migration-social-media-afghanistan-afd-far-right/,2024-06-03
Markus Söder,Bavaria,leads,NEUTRAL,https://www.euronews.com/2024/06/05/austria-closes-danube-as-deadly-floods-spread-across-central-europe,2024-06-05
Olaf Scholz,German government,leads,NEUTRAL,https://www.euronews.com/2024/06/05/austria-closes-danube-as-deadly-floods-spread-across-central-europe,2024-06-05
right-wing parties,Green Deal,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/06/03/eu-elections-what-are-the-biggest-issues-at-stake,2024-06-03
Euronews,European Commission,partners with,NEUTRAL,https://www.euronews.com/green/2024/06/07/water-pollution-how-the-eu-is-trying-to-restore-our-rivers-lakes-and-seas,2024-06-07
Nadín Morales,Gardi Sugdub,represents,NEUTRAL,https://www.euronews.com/green/2024/06/04/the-sea-is-sinking-the-island-little-by-little-coastal-community-evacuated-due-to-sea-leve,2024-06-04
Evelio López,Gardi Sugdub,represents,NEUTRAL,https://www.euronews.com/green/2024/06/04/the-sea-is-sinking-the-island-little-by-little-coastal-community-evacuated-due-to-sea-leve,2024-06-04
Steven Paton,Gardi Sugdub,represents,NEUTRAL,https://www.euronews.com/green/2024/06/04/the-sea-is-sinking-the-island-little-by-little-coastal-community-evacuated-due-to-sea-leve,2024-06-04
Ligia Castro,Panama’s Environmental Ministry’s Climate Change directorate,leads,NEUTRAL,https://www.euronews.com/green/2024/06/04/the-sea-is-sinking-the-island-little-by-little-coastal-community-evacuated-due-to-sea-leve,2024-06-04
Braucilio de la Ossa,Gardi Sugdub,represents,NEUTRAL,https://www.euronews.com/green/2024/06/04/the-sea-is-sinking-the-island-little-by-little-coastal-community-evacuated-due-to-sea-leve,2024-06-04
Mbappé,Real Madrid,partners with,NEUTRAL,https://www.euronews.com/business/2024/06/05/mbappe-joins-real-madrid-in-the-most-expensive-free-transfer-in-history,2024-06-05
Real Madrid,Mbappé,partners with,NEUTRAL,https://www.euronews.com/business/2024/06/05/mbappe-joins-real-madrid-in-the-most-expensive-free-transfer-in-history,2024-06-05
Mbappé,PSG,opposes,HOSTILE,https://www.euronews.com/business/2024/06/05/mbappe-joins-real-madrid-in-the-most-expensive-free-transfer-in-history,2024-06-05
Nasser al-Khelaïfi,Mbappé,opposes,HOSTILE,https://www.euronews.com/business/2024/06/05/mbappe-joins-real-madrid-in-the-most-expensive-free-transfer-in-history,2024-06-05
Mbappé,Nasser al-Khelaïfi,accuses,HOSTILE,https://www.euronews.com/business/2024/06/05/mbappe-joins-real-madrid-in-the-most-expensive-free-transfer-in-history,2024-06-05
Nasser al-Khelaïfi,Florentino Pérez,opposes,HOSTILE,https://www.euronews.com/business/2024/06/05/mbappe-joins-real-madrid-in-the-most-expensive-free-transfer-in-history,2024-06-05
NOYB,Meta,criticizes,HOSTILE,https://www.euronews.com/next/2024/06/06/meta-faces-complaints-in-11-countries-over-data-use-for-ai,2024-06-06
Max Schrems,NOYB,represents,NEUTRAL,https://www.euronews.com/next/2024/06/06/meta-faces-complaints-in-11-countries-over-data-use-for-ai,2024-06-06
Irish Data Protection Commission (DPC),Meta,criticizes,NEUTRAL,https://www.euronews.com/next/2024/06/06/meta-faces-complaints-in-11-countries-over-data-use-for-ai,2024-06-06
Joe Biden,US,leads,NEUTRAL,https://www.euronews.com/next/2024/06/01/heres-what-a-us-surveillance-law-means-for-european-data-privacy,2024-06-01
US,Europe,opposes,HOSTILE,https://www.euronews.com/next/2024/06/01/heres-what-a-us-surveillance-law-means-for-european-data-privacy,2024-06-01
Max Schrems,EU,criticizes,HOSTILE,https://www.euronews.com/next/2024/06/01/heres-what-a-us-surveillance-law-means-for-european-data-privacy,2024-06-01
Ursula von der Leyen,Joe Biden,partners with,NEUTRAL,https://www.euronews.com/next/2024/06/01/heres-what-a-us-surveillance-law-means-for-european-data-privacy,2024-06-01
Max Schrems,Court of Justice of the European Union,represents,NEUTRAL,https://www.euronews.com/next/2024/06/01/heres-what-a-us-surveillance-law-means-for-european-data-privacy,2024-06-01
NOYB,Court of Justice of the European Union,opposes,HOSTILE,https://www.euronews.com/next/2024/06/01/heres-what-a-us-surveillance-law-means-for-european-data-privacy,2024-06-01
Vladimir Putin,Ukraine,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/06/02/parachute-drop-marks-80th-anniversary-of-d-day-in-normandy,2024-06-02
Joe Biden,D-Day events,attends,NEUTRAL,https://www.euronews.com/my-europe/2024/06/02/parachute-drop-marks-80th-anniversary-of-d-day-in-normandy,2024-06-02
Volodymr Zelenskyy,D-Day events,attends,NEUTRAL,https://www.euronews.com/my-europe/2024/06/02/parachute-drop-marks-80th-anniversary-of-d-day-in-normandy,2024-06-02
Vladimir Putin,D-Day events,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/06/02/parachute-drop-marks-80th-anniversary-of-d-day-in-normandy,2024-06-02
Adolf Hitler,Europe,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/06/02/parachute-drop-marks-80th-anniversary-of-d-day-in-normandy,2024-06-02
Vladimir Putin,International Criminal Court,accuses,HOSTILE,https://www.euronews.com/my-europe/2024/06/02/parachute-drop-marks-80th-anniversary-of-d-day-in-normandy,2024-06-02
Neuralink,Noland Arbaugh,supports,NEUTRAL,https://www.euronews.com/health/2024/06/06/neuralinks-brain-chip-how-brain-computer-interfaces-may-revolutionise-treatment-for-disabi,2024-06-06
Dr Shahram Majidi,Mount Sinai Hospital,leads,NEUTRAL,https://www.euronews.com/health/2024/06/06/neuralinks-brain-chip-how-brain-computer-interfaces-may-revolutionise-treatment-for-disabi,2024-06-06
Jacob Robinson,Motif Neurotech,leads,NEUTRAL,https://www.euronews.com/health/2024/06/06/neuralinks-brain-chip-how-brain-computer-interfaces-may-revolutionise-treatment-for-disabi,2024-06-06
EU,locations,represents,NEUTRAL,https://www.euronews.com/travel/2024/06/03/croatia-greece-austria-which-european-destinations-have-the-cleanest-water-for-swimming,2024-06-03
Paris,Seine,partners with,NEUTRAL,https://www.euronews.com/travel/2024/06/03/croatia-greece-austria-which-european-destinations-have-the-cleanest-water-for-swimming,2024-06-03
Zero Waste France,Pauline Debrabandere,leads,NEUTRAL,https://www.euronews.com/green/2024/06/02/is-fast-deco-the-new-fast-fashion-landfills-are-piled-high-with-cheap-throwaway-home-decor,2024-06-02
Les Amis de la Terre,Pierre Condamine,leads,NEUTRAL,https://www.euronews.com/green/2024/06/02/is-fast-deco-the-new-fast-fashion-landfills-are-piled-high-with-cheap-throwaway-home-decor,2024-06-02
Willie Walsh,International Air Transport Association,leads,NEUTRAL,https://www.euronews.com/travel/2024/06/04/inflation-jet-fuel-costs-and-decarbonisation-heres-why-airfares-are-going-to-continue-goin,2024-06-04
Emirates,Dubai,represents,NEUTRAL,https://www.euronews.com/travel/2024/06/04/inflation-jet-fuel-costs-and-decarbonisation-heres-why-airfares-are-going-to-continue-goin,2024-06-04
Yvonne Manzi Makolo,African nations,criticizes,HOSTILE,https://www.euronews.com/travel/2024/06/04/inflation-jet-fuel-costs-and-decarbonisation-heres-why-airfares-are-going-to-continue-goin,2024-06-04
European Commission,Schengen visas,supports,NEUTRAL,https://www.euronews.com/travel/2024/06/05/short-stay-schengen-visa-costs-are-going-up-from-june-heres-what-you-need-to-know,2024-06-05
European Commission,member states,leads,NEUTRAL,https://www.euronews.com/travel/2024/06/05/short-stay-schengen-visa-costs-are-going-up-from-june-heres-what-you-need-to-know,2024-06-05
Libby Rodney,The Harris Poll,leads,NEUTRAL,https://www.euronews.com/next/2024/06/03/what-to-know-about-the-rising-trend-of-quiet-vacationing-among-young-workers,2024-06-03
Libby Rodney,Euronews Next,partners with,NEUTRAL,https://www.euronews.com/next/2024/06/03/what-to-know-about-the-rising-trend-of-quiet-vacationing-among-young-workers,2024-06-03
Josh Gluckstein,Euronews,partners with,NEUTRAL,https://www.euronews.com/culture/2024/06/07/meet-the-artist-creating-life-size-sculptures-of-endangered-animals-from-cardboard,2024-06-07
Josh Gluckstein,WWF UK,supports,FRIENDLY,https://www.euronews.com/culture/2024/06/07/meet-the-artist-creating-life-size-sculptures-of-endangered-animals-from-cardboard,2024-06-07
UNSA-ICNA,Paris Orly,represents,NEUTRAL,https://www.euronews.com/travel/2024/06/06/flight-cancellations-and-delays-predicted-as-french-air-traffic-controllers-vote-to-strike,2024-06-06
SNCTA,DGAC,partners with,NEUTRAL,https://www.euronews.com/travel/2024/06/06/flight-cancellations-and-delays-predicted-as-french-air-traffic-controllers-vote-to-strike,2024-06-06
DGAC,UNSA-ICNA,opposes,HOSTILE,https://www.euronews.com/travel/2024/06/06/flight-cancellations-and-delays-predicted-as-french-air-traffic-controllers-vote-to-strike,2024-06-06
Air France,Paris-Charles de Gaulle,supports,NEUTRAL,https://www.euronews.com/travel/2024/06/06/flight-cancellations-and-delays-predicted-as-french-air-traffic-controllers-vote-to-strike,2024-06-06
Taylor Swift,Paris,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Liverpool,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Warsaw,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Stockholm,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Vienna,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Edinburgh,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Hamburg,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Lyon,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Zurich,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Taylor Swift,Essen,affects,NEUTRAL,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Sean Fitzpatrick,Taylor Swift,supports,FRIENDLY,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Victor Matheson,Taylor Swift,criticizes,HOSTILE,https://www.euronews.com/business/2024/06/06/swiftonomics-how-taylor-swifts-tours-boost-the-economy,2024-06-06
Javier Milei,Argentina,leads,NEUTRAL,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Javier Milei,Congress,opposes,NEUTRAL,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Juan Perón,Argentina,leads,NEUTRAL,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Cristina Fernández de Kirchner,Javier Milei,opposes,HOSTILE,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Javier Milei,International Monetary Fund,partners with,FRIENDLY,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Javier Milei,La Libertad Avanza,leads,NEUTRAL,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
La Libertad Avanza,Congress,opposes,NEUTRAL,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Javier Milei,Spain,accuses,HOSTILE,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Madrid,Argentina,opposes,HOSTILE,https://www.bbc.com/news/articles/cm55yv0g0veo,2024-06-09
Animal Rising,RSPCA,criticizes,HOSTILE,https://www.bbc.com/news/articles/cydd9ye77rmo?_hsenc=p2ANqtz-_Id5cSjqh2GJCndYUR3wmZGeAABiOs7kDkx1p4Xyqw1n_awOUEGfaa2_bOh2eApn5KL3Oh,2024-06-11
Daniel Juniper,King Charles,criticizes,NEUTRAL,https://www.bbc.com/news/articles/cydd9ye77rmo?_hsenc=p2ANqtz-_Id5cSjqh2GJCndYUR3wmZGeAABiOs7kDkx1p4Xyqw1n_awOUEGfaa2_bOh2eApn5KL3Oh,2024-06-11
